File,Model,Gap,Slice_size,Count,Precision,Recall,F-score,True Count,Error Rate
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120522-ML638__006.jpg,/Users/il239838/Development/models/ML638__006_125px_model400x50.ckpt,20,125,5000,0.641682682041,0.522336172432,0.575891146033,2037,0.3182
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120522-ML638__006.jpg,/Users/il239838/Development/models/ML638__006_125px_model400x50.ckpt,40,125,5000,0.587228607918,0.399617590822,0.475589573852,2037,0.3622
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120522-ML638__006.jpg,/Users/il239838/Development/models/ML638__006_125px_model400x50.ckpt,80,125,5000,0.507780507781,0.323309577612,0.395072217502,2037,0.3986
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120522-ML638__006.jpg,/Users/il239838/Development/models/ML638__006_125px_model400x50.ckpt,120,125,5000,0.513498469246,0.320702242308,0.394821313931,2037,0.3844
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120529-ML656__007.jpg,/Users/il239838/Development/models/ML656__007_125px_model400x50.ckpt,0,125,7000,0.927374882947,0.988466230454,0.956946532102,2352,0.03
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120529-ML656__007.jpg,/Users/il239838/Development/models/ML656__007_125px_model400x50.ckpt,5,125,5000,0.895846510647,0.752434921197,0.817901828681,1940,0.147
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120529-ML656__007.jpg,/Users/il239838/Development/models/ML656__007_125px_model400x50.ckpt,10,125,5000,0.892456831263,0.521692934301,0.658471166741,1940,0.2228
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120529-ML656__007.jpg,/Users/il239838/Development/models/ML656__007_125px_model400x50.ckpt,20,125,5000,0.833477508651,0.341243137949,0.484231687398,1940,0.2824
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120529-ML656__007.jpg,/Users/il239838/Development/models/ML656__007_125px_model400x50.ckpt,40,125,5000,0.759523809524,0.282450858863,0.411772298954,1940,0.3062
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120529-ML656__007.jpg,/Users/il239838/Development/models/ML656__007_125px_model400x50.ckpt,80,125,5000,0.578550724638,0.176731007615,0.2707542051,1940,0.3664
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120529-ML656__007.jpg,/Users/il239838/Development/models/ML656__007_125px_model400x50.ckpt,120,125,5000,0.652523774689,0.15795997875,0.254348445965,1940,0.3478
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120535-ML706__008.jpg,/Users/il239838/Development/models/ML706__008_125px_model400x50.ckpt,0,125,7000,0.723475420037,0.993802756705,0.837362142696,2570,0.122
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120535-ML706__008.jpg,/Users/il239838/Development/models/ML706__008_125px_model400x50.ckpt,5,125,5000,0.695388850654,0.878608695652,0.776334998079,2041,0.2078
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120535-ML706__008.jpg,/Users/il239838/Development/models/ML706__008_125px_model400x50.ckpt,10,125,5000,0.69233124139,0.786608695652,0.736465032972,2041,0.2358
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120535-ML706__008.jpg,/Users/il239838/Development/models/ML706__008_125px_model400x50.ckpt,20,125,5000,0.663722943723,0.666608695652,0.665162689805,2041,0.2808
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120535-ML706__008.jpg,/Users/il239838/Development/models/ML706__008_125px_model400x50.ckpt,40,125,5000,0.581935483871,0.549043478261,0.565011185682,2041,0.3318
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120535-ML706__008.jpg,/Users/il239838/Development/models/ML706__008_125px_model400x50.ckpt,80,125,5000,0.534319302237,0.490086956522,0.511248185776,2041,0.3726
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120535-ML706__008.jpg,/Users/il239838/Development/models/ML706__008_125px_model400x50.ckpt,120,125,5000,0.551102629347,0.452,0.496655837951,2041,0.366
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120541-ML728__009.jpg,/Users/il239838/Development/models/ML728__009_125px_model400x50.ckpt,0,125,7000,0.819774266366,0.970082273747,0.888617010864,2570,0.0794285714286
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120541-ML728__009.jpg,/Users/il239838/Development/models/ML728__009_125px_model400x50.ckpt,5,125,5000,0.845539812413,0.736869565217,0.787473283152,2041,0.1642
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120541-ML728__009.jpg,/Users/il239838/Development/models/ML728__009_125px_model400x50.ckpt,10,125,5000,0.773680404917,0.558260869565,0.648550358622,2041,0.2432
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120541-ML728__009.jpg,/Users/il239838/Development/models/ML728__009_125px_model400x50.ckpt,20,125,5000,0.777372262774,0.44452173913,0.565611861031,2041,0.2834
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120541-ML728__009.jpg,/Users/il239838/Development/models/ML728__009_125px_model400x50.ckpt,40,125,5000,0.641966992253,0.33147826087,0.437206101617,2041,0.3428
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120541-ML728__009.jpg,/Users/il239838/Development/models/ML728__009_125px_model400x50.ckpt,80,125,5000,0.596153846154,0.280347826087,0.381357937071,2041,0.3582
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120541-ML728__009.jpg,/Users/il239838/Development/models/ML728__009_125px_model400x50.ckpt,120,125,5000,0.619789473684,0.256,0.362338461538,2041,0.3534
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120548-ML772__010.jpg,/Users/il239838/Development/models/ML772__010_125px_model400x50.ckpt,0,125,7000,0.912812438496,0.991131531146,0.950361149531,2570,0.0362857142857
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120548-ML772__010.jpg,/Users/il239838/Development/models/ML772__010_125px_model400x50.ckpt,5,125,5000,0.898801882756,0.730608695652,0.806024558711,2041,0.1574
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120548-ML772__010.jpg,/Users/il239838/Development/models/ML772__010_125px_model400x50.ckpt,10,125,5000,0.873343151694,0.515652173913,0.64844177146,2041,0.2352
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120548-ML772__010.jpg,/Users/il239838/Development/models/ML772__010_125px_model400x50.ckpt,20,125,5000,0.822128313484,0.372173913043,0.512390757812,2041,0.2912
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120548-ML772__010.jpg,/Users/il239838/Development/models/ML772__010_125px_model400x50.ckpt,40,125,5000,0.701565029682,0.226086956522,0.341970274891,2041,0.3478
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120548-ML772__010.jpg,/Users/il239838/Development/models/ML772__010_125px_model400x50.ckpt,80,125,5000,0.703658536585,0.200695652174,0.312313937754,2041,0.354
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120548-ML772__010.jpg,/Users/il239838/Development/models/ML772__010_125px_model400x50.ckpt,120,125,5000,0.725724020443,0.148173913043,0.246100519931,2041,0.37
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120553-ML858__011.jpg,/Users/il239838/Development/models/ML858__011_125px_model400x50.ckpt,0,125,7000,0.922371699053,0.9889945507,0.954522017119,2570,0.0334285714286
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120553-ML858__011.jpg,/Users/il239838/Development/models/ML858__011_125px_model400x50.ckpt,5,125,5000,0.873458792992,0.702260869565,0.778559722356,2041,0.1702
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120553-ML858__011.jpg,/Users/il239838/Development/models/ML858__011_125px_model400x50.ckpt,10,125,5000,0.846046381671,0.526608695652,0.649158537893,2041,0.2362
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120553-ML858__011.jpg,/Users/il239838/Development/models/ML858__011_125px_model400x50.ckpt,20,125,5000,0.81905465288,0.385739130435,0.524473870891,2041,0.2942
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120553-ML858__011.jpg,/Users/il239838/Development/models/ML858__011_125px_model400x50.ckpt,40,125,5000,0.734704926909,0.236,0.357246281427,2041,0.3358
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120553-ML858__011.jpg,/Users/il239838/Development/models/ML858__011_125px_model400x50.ckpt,80,125,5000,0.686961869619,0.194260869565,0.302874186551,2041,0.366
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120553-ML858__011.jpg,/Users/il239838/Development/models/ML858__011_125px_model400x50.ckpt,120,125,5000,0.545385202136,0.124347826087,0.202520889392,2041,0.394
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120605-ML924__012.jpg,/Users/il239838/Development/models/ML924__012_125px_model400x50.ckpt,0,125,7000,0.817998950499,0.999358905866,0.899629683066,2570,0.0725714285714
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120605-ML924__012.jpg,/Users/il239838/Development/models/ML924__012_125px_model400x50.ckpt,5,125,5000,0.836989032901,0.876,0.856050305914,2041,0.1274
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120605-ML924__012.jpg,/Users/il239838/Development/models/ML924__012_125px_model400x50.ckpt,10,125,5000,0.809371471584,0.748,0.777476500362,2041,0.1868
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120605-ML924__012.jpg,/Users/il239838/Development/models/ML924__012_125px_model400x50.ckpt,20,125,5000,0.832683877253,0.594608695652,0.693790584416,2041,0.2286
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120605-ML924__012.jpg,/Users/il239838/Development/models/ML924__012_125px_model400x50.ckpt,40,125,5000,0.690849134378,0.437217391304,0.535520289701,2041,0.3082
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120605-ML924__012.jpg,/Users/il239838/Development/models/ML924__012_125px_model400x50.ckpt,80,125,5000,0.680039138943,0.362608695652,0.473003629764,2041,0.3312
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120605-ML924__012.jpg,/Users/il239838/Development/models/ML924__012_125px_model400x50.ckpt,120,125,5000,0.544619904517,0.257913043478,0.350053109878,2041,0.3878

PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120502-ML445__001.jpg,/Users/il239838/Development/models/ML445__001_62px_model400x50.ckpt,0,62,7000,0.938995090358,0.996894754353,0.967079074771,2352,0.0264285714286
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120502-ML445__001.jpg,/Users/il239838/Development/models/ML445__001_62px_model400x50.ckpt,5,62,5000,0.911233807602,0.759872498672,0.828698339127,1940,0.129
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120502-ML445__001.jpg,/Users/il239838/Development/models/ML445__001_62px_model400x50.ckpt,10,62,5000,0.85611907387,0.550026562777,0.669757412399,1940,0.2182
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120502-ML445__001.jpg,/Users/il239838/Development/models/ML445__001_62px_model400x50.ckpt,20,62,5000,0.8317603611,0.358951655746,0.501484413657,1940,0.2778
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120502-ML445__001.jpg,/Users/il239838/Development/models/ML445__001_62px_model400x50.ckpt,40,62,5000,0.812159709619,0.316982468567,0.455992867151,1940,0.2942
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120502-ML445__001.jpg,/Users/il239838/Development/models/ML445__001_62px_model400x50.ckpt,80,62,5000,0.670506912442,0.206127147158,0.315318976026,1940,0.3466
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120502-ML445__001.jpg,/Users/il239838/Development/models/ML445__001_62px_model400x50.ckpt,120,62,5000,0.674655047204,0.164512130335,0.264521640091,1940,0.3534
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120506-ML475__002.jpg,/Users/il239838/Development/models/ML475__002_62px_model400x50.ckpt,0,62,7000,0.915171288744,0.99545303316,0.953625498008,2352,0.0378571428571
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120506-ML475__002.jpg,/Users/il239838/Development/models/ML475__002_62px_model400x50.ckpt,5,62,5000,0.89652173913,0.730299273951,0.804918512735,1940,0.144
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120506-ML475__002.jpg,/Users/il239838/Development/models/ML475__002_62px_model400x50.ckpt,10,62,5000,0.83858837142,0.513369930937,0.636862917399,1940,0.2374
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120506-ML475__002.jpg,/Users/il239838/Development/models/ML475__002_62px_model400x50.ckpt,20,62,5000,0.825471698113,0.340888967593,0.482516606091,1940,0.2876
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120506-ML475__002.jpg,/Users/il239838/Development/models/ML475__002_62px_model400x50.ckpt,40,62,5000,0.725846002943,0.262086063396,0.385115794952,1940,0.3246
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120506-ML475__002.jpg,/Users/il239838/Development/models/ML475__002_62px_model400x50.ckpt,80,62,5000,0.631054131054,0.156897467682,0.251311870657,1940,0.3602
PX303/FG006/PX303-Fg006-V-C01-R01-D08032015-T120506-ML475__002.jpg,/Users/il239838/Development/models/ML475__002_62px_model400x50.ckpt,120,62,5000,0.59203539823,0.118469984062,0.197432492253,1940,0.3672






