P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg010-V-C01-R01-D13022013-T151327-ML638_0_250.npy,004
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg011-V-C01-R01-D13022013-T152126-ML638_0_0.npy,084
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg018-V-C01-R01-D14022013-T113955-ML638_0_750.npy,015
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg024-V-C01-R01-D14022013-T123931-ML638_0_750.npy,030
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg024-V-C01-R01-D14022013-T123931-ML638_500_750.npy,048
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg025-V-C01-R01-D14022013-T125734-ML638_500_1250.npy,045
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg028-V-C01-R01-D14022013-T143331-ML638_1000_0.npy,082
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg030-V-C01-R01-D14022013-T145646-ML638_0_1250.npy,080
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg032-V-C01-R01-D14022013-T151728-ML638_0_0.npy,018
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_0_0,P590-Fg035-V-C01-R01-D14022013-T154354-ML638_750_1250.npy,037
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg002-V-C01-R01-D12022013-T112400-ML638_750_2500.npy,042
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg002-V-C01-R01-D12022013-T112400-ML638_1250_0.npy,025
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg003-V-C01-R01-D12022013-T114238-ML638_500_2750.npy,051
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg005-V-C01-R01-D12022013-T115957-ML638_500_750.npy,050
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg008-V-C01-R01-D12022013-T123020-ML638_250_0.npy,038
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg009-V-C01-R01-D12022013-T123842-ML638_250_750.npy,084
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg011-V-C01-R01-D12022013-T125637-ML638_250_750.npy,005
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg012-V-C01-R01-D12022013-T130509-ML638_0_1250.npy,042
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg002-V-C01-R01-D19012014-T120813-ML638_0_500.npy,013
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg005-V-C01-R01-D19012014-T131036-ML638_250_0.npy,067
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg006-V-C01-R01-D19012014-T132029-ML638_0_750.npy,077
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg019-V-C01-R01-D19012014-T152047-ML638_0_0.npy,070
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg020-V-C01-R01-D19012014-T152939-ML638_250_750.npy,074
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg025-V-C01-R01-D20012014-T101436-ML638_0_500.npy,027
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg027-V-C01-R01-D20012014-T103313-ML638_0_0.npy,038
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg028-V-C01-R01-D20012014-T104311-ML638_0_500.npy,033
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg029-V-C01-R01-D20012014-T105249-ML638_0_0.npy,077
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg030-V-C01-R01-D20012014-T110102-ML638_0_0.npy,084
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg040-V-C01-R01-D20012014-T134235-ML638_250_500.npy,051
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg044-V-C01-R01-D20012014-T141552-ML638_0_750.npy,078
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg047-V-C01-R01-D20012014-T144042-ML638_0_500.npy,025
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg051-V-C01-R01-D20012014-T152838-ML638_0_1000.npy,000
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg052-V-C01-R01-D22012014-T093945-ML638_250_1000.npy,099
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg072-V-C01-R01-D22012014-T125806-ML638_0_0.npy,049
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg084-V-C01-R01-D22012014-T143755-ML638_0_250.npy,089
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg004-V-C01-R01-D30112014-T110303-ML638_0_1250.npy,002
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg005-V-C01-R01-D30112014-T111131-ML638_250_0.npy,005
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg005-V-C01-R01-D30112014-T111131-ML638_250_500.npy,042
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_500.npy,031
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg010-V-C01-R01-D30112014-T123526-ML638_0_750.npy,032
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg011-V-C01-R01-D30112014-T124252-ML638_0_0.npy,072
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg014-V-C01-R01-D30112014-T131849-ML638_0_750.npy,025
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg015-V-C01-R01-D30112014-T132658-ML638_0_750.npy,039
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg018-V-C01-R01-D30112014-T140441-ML638_0_750.npy,005
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg021-V-C01-R01-D30112014-T142912-ML638_0_750.npy,033
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg023-V-C01-R01-D30112014-T144639-ML638_250_0.npy,007
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg035-V-C01-R01-D01122014-T094646-ML638_500_250.npy,026
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg042-V-C01-R01-D01122014-T104633-ML638_0_250.npy,046
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg051-V-C01-R01-D01122014-T125556-ML638_0_0.npy,099
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg052-V-C01-R01-D01122014-T130337-ML638_0_0.npy,023
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg059-V-C01-R01-D01122014-T141104-ML638_0_500.npy,036
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg060-V-C01-R01-D01122014-T141941-ML638_500_250.npy,041
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg063-V-C01-R01-D01122014-T144548-ML638_0_500.npy,098
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg065-V-C01-R01-D01122014-T150736-ML638_0_750.npy,037
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_500_1250.npy,019
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_1000_0.npy,073
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg002-V-C01-R01-D07012014-T110515-ML638_2250_1250.npy,082
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_500_1750.npy,094
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg005-V-C01-R01-D07012014-T113520-ML638_1000_1500.npy,073
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_500_0.npy,087
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1500_1000.npy,053
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_0_1000.npy,041
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg011-V-C01-R01-D07012014-T130850-ML638_0_1000.npy,058
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg012-V-C01-R01-D07012014-T131627-ML638_0_500.npy,015
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg014-V-C01-R01-D07012014-T133248-ML638_250_0.npy,097
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg014-V-C01-R01-D07012014-T133248-ML638_250_500.npy,018
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg017-V-C01-R01-D07012014-T135638-ML638_250_500.npy,081
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg019-V-C01-R01-D07012014-T141237-ML638_250_1250.npy,055
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg023-V-C01-R01-D07012014-T144346-ML638_0_750.npy,016
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg027-V-C01-R01-D08012014-T090319-ML638_0_0.npy,089
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg030-V-C01-R01-D08012014-T092728-ML638_250_0.npy,086
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg030-V-C01-R01-D08012014-T092728-ML638_250_500.npy,089
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg031-V-C01-R01-D08012014-T093535-ML638_0_0.npy,082
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg032-V-C01-R01-D08012014-T094343-ML638_250_750.npy,022
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg035-V-C01-R01-D08012014-T114742-ML638_250_1250.npy,059
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg001-V-C01-R01-D13022013-T135831-ML638_250_1500.npy,013
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg003-V-C01-R01-D13022013-T141451-ML638_0_0.npy,041
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg005-V-C01-R01-D13022013-T143033-ML638_250_0.npy,059
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg005-V-C01-R01-D13022013-T143033-ML638_500_250.npy,046
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg010-V-C01-R01-D13022013-T151327-ML638_0_0.npy,003
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg011-V-C01-R01-D13022013-T152126-ML638_0_0.npy,046
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg011-V-C01-R01-D13022013-T152126-ML638_0_750.npy,052
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg012-V-C01-R01-D13022013-T152920-ML638_1750_0.npy,089
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg022-V-C01-R01-D14022013-T122020-ML638_0_0.npy,050
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg025-V-C01-R01-D14022013-T125734-ML638_0_0.npy,010
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg026-V-C01-R01-D14022013-T141513-ML638_250_500.npy,095
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg026-V-C01-R01-D14022013-T141513-ML638_1000_500.npy,029
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg027-V-C01-R01-D14022013-T142337-ML638_0_0.npy,054
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg027-V-C01-R01-D14022013-T142337-ML638_0_500.npy,078
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg027-V-C01-R01-D14022013-T142337-ML638_250_500.npy,079
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg028-V-C01-R01-D14022013-T143331-ML638_750_0.npy,035
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg028-V-C01-R01-D14022013-T143331-ML638_750_2250.npy,059
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg028-V-C01-R01-D14022013-T143331-ML638_1250_2250.npy,097
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg031-V-C01-R01-D14022013-T150510-ML638_0_1000.npy,060
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg031-V-C01-R01-D14022013-T150510-ML638_1000_1000.npy,067
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg035-V-C01-R01-D14022013-T154354-ML638_250_1250.npy,080
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P593-Fg006-V-C01-R01-D30122013-T152201-ML638_250_500.npy,020
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P593-Fg007-V-C01-R01-D30122013-T153034-ML638_0_0.npy,074
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P593-Fg008-V-C01-R01-D30122013-T153909-ML638_0_250.npy,056
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P593-Fg011-V-C01-R01-D31122013-T085542-ML638_0_0.npy,052
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg002-V-C01-R01-D12022013-T112400-ML638_0_0.npy,074
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg002-V-C01-R01-D12022013-T112400-ML638_500_2500.npy,066
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg002-V-C01-R01-D12022013-T112400-ML638_1000_2500.npy,078
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg003-V-C01-R01-D12022013-T114238-ML638_1000_2750.npy,028
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg004-V-C01-R01-D12022013-T115122-ML638_250_0.npy,008
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg004-V-C01-R01-D12022013-T115122-ML638_500_0.npy,023
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg004-V-C01-R01-D12022013-T115122-ML638_750_2750.npy,061
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg006-V-C01-R01-D12022013-T121224-ML638_0_3750.npy,022
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg006-V-C01-R01-D12022013-T121224-ML638_250_3750.npy,050
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg006-V-C01-R01-D12022013-T121224-ML638_500_0.npy,073
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg006-V-C01-R01-D12022013-T121224-ML638_500_3750.npy,001
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg006-V-C01-R01-D12022013-T121224-ML638_1000_3750.npy,015
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg006-V-C01-R01-D12022013-T121224-ML638_1250_0.npy,077
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg006-V-C01-R01-D12022013-T121224-ML638_1250_3750.npy,092
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg006-V-C01-R01-D12022013-T121224-ML638_1500_3750.npy,007
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg009-V-C01-R01-D12022013-T123842-ML638_0_0.npy,042
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg009-V-C01-R01-D12022013-T123842-ML638_250_750.npy,002
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg011-V-C01-R01-D12022013-T125637-ML638_250_750.npy,081
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P589-Fg011-V-C01-R01-D12022013-T125637-ML638_750_0.npy,010
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg001-V-C01-R01-D19012014-T115843-ML638_0_500.npy,058
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg001-V-C01-R01-D19012014-T115843-ML638_250_500.npy,095
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg001-V-C01-R01-D19012014-T115843-ML638_500_500.npy,012
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg001-V-C01-R01-D19012014-T115843-ML638_750_500.npy,056
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg002-V-C01-R01-D19012014-T120813-ML638_0_0.npy,097
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg002-V-C01-R01-D19012014-T120813-ML638_0_500.npy,001
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg003-V-C01-R01-D19012014-T121734-ML638_0_1000.npy,053
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg005-V-C01-R01-D19012014-T131036-ML638_250_0.npy,094
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg006-V-C01-R01-D19012014-T132029-ML638_0_750.npy,058
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg013-V-C01-R01-D19012014-T142905-ML638_250_0.npy,010
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg023-V-C01-R01-D20012014-T095634-ML638_0_0.npy,074
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg024-V-C01-R01-D20012014-T100441-ML638_0_0.npy,011
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg027-V-C01-R01-D20012014-T103313-ML638_0_500.npy,092
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg029-V-C01-R01-D20012014-T105249-ML638_0_0.npy,001
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg032-V-C01-R01-D20012014-T113938-ML638_0_500.npy,094
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg034-V-C01-R01-D20012014-T114914-ML638_0_0.npy,059
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg036-V-C01-R01-D20012014-T120635-ML638_0_500.npy,067
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg037-V-C01-R01-D20012014-T121453-ML638_0_500.npy,090
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg038-V-C01-R01-D20012014-T122525-ML638_0_500.npy,022
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg042-V-C01-R01-D20012014-T135659-ML638_0_500.npy,100
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg047-V-C01-R01-D20012014-T144042-ML638_0_0.npy,039
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg047-V-C01-R01-D20012014-T144042-ML638_0_500.npy,085
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg050-V-C01-R01-D20012014-T151021-ML638_0_500.npy,007
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg053-V-C01-R01-D22012014-T094804-ML638_0_750.npy,075
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg054-V-C01-R01-D22012014-T095736-ML638_0_0.npy,082
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg054-V-C01-R01-D22012014-T095736-ML638_0_500.npy,063
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg055-V-C01-R01-D22012014-T100617-ML638_500_250.npy,098
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg056-V-C01-R01-D22012014-T101455-ML638_250_500.npy,059
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg062-V-C01-R01-D22012014-T110734-ML638_0_750.npy,081
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg066-V-C01-R01-D22012014-T115010-ML638_0_500.npy,035
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg068-V-C01-R01-D22012014-T121857-ML638_0_0.npy,016
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg068-V-C01-R01-D22012014-T121857-ML638_0_250.npy,064
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg077-V-C01-R01-D22012014-T134039-ML638_250_0.npy,046
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg081-V-C01-R01-D22012014-T141443-ML638_0_250.npy,061
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg081-V-C01-R01-D22012014-T141443-ML638_250_250.npy,081
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_500_0,P596-Fg081-V-C01-R01-D22012014-T141443-ML638_500_0.npy,005
