P597Fg031_1_P597Fg071_1,P597Fg031_P597Fg071,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg031_1_P598Fg001_1,P597Fg031_P598Fg001,3,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg031_1_P598Fg007_1,P597Fg031_P598Fg007,4,1,1,"[[False, 0, 4], [False, 0, 5]]"
P597Fg031_1_P598Fg008_1,P597Fg031_P598Fg008,3,2,1,"[[False, 0, 0], [False, 0, 1], [False, 0, 4]]"
P597Fg031_1_P598Fg009_1,P597Fg031_P598Fg009,5,1,1,"[[False, 0, 3], [False, 0, 5], [False, 0, 8], [False, 0, 9]]"
P597Fg032_1_P597Fg071_1,P597Fg032_P597Fg071,4,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg032_1_P597Fg071_0,P597Fg032_P597Fg071,4,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg032_1_P598Fg009_1,P597Fg032_P598Fg009,4,2,1,"[[False, 0, 0], [False, 0, 3], [False, 0, 8], [False, 0, 9]]"
P597Fg033_0_P597Fg037_1,P597Fg033_P597Fg037,2,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg033_1_P597Fg071_0,P597Fg033_P597Fg071,3,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg033_0_P598Fg005_0,P597Fg033_P598Fg005,3,1,1,"[[False, 0, 2], [False, 0, 3]]"
P597Fg033_0_P598Fg007_1,P597Fg033_P598Fg007,4,2,1,"[[True, 0, 3], [True, 0, 4]]"
P597Fg033_0_P598Fg014_0,P597Fg033_P598Fg014,3,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg034_1_P597Fg046_1,P597Fg034_P597Fg046,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg034_1_P597Fg054_1,P597Fg034_P597Fg054,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg034_1_P597Fg071_1,P597Fg034_P597Fg071,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg034_1_P598Fg001_1,P597Fg034_P598Fg001,3,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg034_1_P598Fg008_1,P597Fg034_P598Fg008,3,2,1,"[[False, 0, 0], [False, 0, 1], [False, 0, 4]]"
P597Fg034_1_P598Fg009_1,P597Fg034_P598Fg009,5,1,1,"[[False, 0, 3], [False, 0, 5], [False, 0, 8], [False, 0, 9]]"
P597Fg034_1_P598Fg010_0,P597Fg034_P598Fg010,3,2,1,"[[True, 0, 1], [True, 0, 2]]"
P597Fg035_1_P597Fg051_0,P597Fg035_P597Fg051,3,1,1,"[[True, 2, 0], [True, 2, 1]]"
P597Fg035_1_P597Fg071_0,P597Fg035_P597Fg071,3,1,1,"[[True, 2, 0], [True, 2, 1]]"
P597Fg035_1_P598Fg003_1,P597Fg035_P598Fg003,2,1,1,"[[False, 2, 2], [False, 2, 3]]"
P597Fg037_1_P597Fg051_0,P597Fg037_P597Fg051,3,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg037_1_P597Fg059_1,P597Fg037_P597Fg059,2,2,1,"[[False, 0, 0], [False, 1, 0]]"
P597Fg037_1_P597Fg071_0,P597Fg037_P597Fg071,2,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg037_1_P598Fg001_1,P597Fg037_P598Fg001,4,1,1,"[[False, 0, 2], [False, 1, 2]]"
P597Fg037_1_P598Fg009_1,P597Fg037_P598Fg009,2,2,1,"[[False, 0, 0], [False, 1, 0]]"
P597Fg037_1_P598Fg032_1,P597Fg037_P598Fg032,2,2,1,"[[False, 0, 1], [False, 1, 1]]"
P597Fg039_1_P597Fg051_0,P597Fg039_P597Fg051,3,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg039_1_P597Fg071_0,P597Fg039_P597Fg071,2,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg039_1_P598Fg003_1,P597Fg039_P598Fg003,2,1,1,"[[False, 1, 2], [False, 1, 3]]"
P597Fg040_0_P598Fg008_0,P597Fg040_P598Fg008,3,1,1,"[[False, 1, 4], [False, 1, 5]]"
P597Fg040_0_P598Fg009_1,P597Fg040_P598Fg009,3,3,1,"[[True, 1, 2], [True, 1, 3], [True, 1, 6]]"
P597Fg042_1_P598Fg002_0,P597Fg042_P598Fg002,3,2,1,"[[True, 1, 8], [True, 1, 9]]"
P597Fg042_1_P598Fg007_1,P597Fg042_P598Fg007,6,2,1,"[[False, 1, 0], [False, 1, 4], [False, 1, 5]]"
P597Fg042_1_P598Fg007_0,P597Fg042_P598Fg007,6,3,1,"[[True, 0, 2], [True, 1, 4], [True, 1, 5]]"
P597Fg043_1_P598Fg009_1,P597Fg043_P598Fg009,3,2,1,"[[False, 1, 1], [False, 1, 2], [False, 1, 6]]"
P597Fg044_1_P597Fg071_1,P597Fg044_P597Fg071,3,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg044_1_P598Fg003_1,P597Fg044_P598Fg003,2,1,1,"[[False, 0, 2], [False, 0, 3]]"
P597Fg044_1_P598Fg006_1,P597Fg044_P598Fg006,3,2,1,"[[False, 0, 6], [False, 1, 2], [False, 1, 3]]"
P597Fg044_1_P598Fg007_1,P597Fg044_P598Fg007,4,1,1,"[[False, 1, 2], [False, 1, 3]]"
P597Fg044_1_P598Fg013_1,P597Fg044_P598Fg013,3,2,1,"[[False, 1, 0], [False, 1, 1]]"
P597Fg044_1_P598Fg019_0,P597Fg044_P598Fg019,3,2,1,"[[True, 1, 1], [True, 1, 2]]"
P597Fg045_1_P598Fg009_1,P597Fg045_P598Fg009,3,2,1,"[[False, 0, 1], [False, 0, 2], [False, 0, 6]]"
P597Fg046_1_P597Fg051_0,P597Fg046_P597Fg051,3,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg046_1_P597Fg071_0,P597Fg046_P597Fg071,2,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg046_1_P598Fg003_1,P597Fg046_P598Fg003,2,1,1,"[[False, 1, 2], [False, 1, 3]]"
P597Fg047_1_P597Fg053_1,P597Fg047_P597Fg053,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg047_1_P597Fg060_0,P597Fg047_P597Fg060,2,2,1,"[[True, 0, 1], [True, 0, 2]]"
P597Fg047_1_P597Fg071_1,P597Fg047_P597Fg071,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg047_1_P598Fg002_0,P597Fg047_P598Fg002,2,2,1,"[[True, 0, 8], [True, 0, 9]]"
P597Fg047_1_P598Fg007_1,P597Fg047_P598Fg007,5,2,1,"[[False, 0, 0], [False, 0, 4], [False, 0, 5]]"
P597Fg047_1_P598Fg007_0,P597Fg047_P598Fg007,5,2,1,"[[True, 0, 4], [True, 0, 5]]"
P597Fg047_1_P598Fg010_0,P597Fg047_P598Fg010,2,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg048_0_P598Fg007_1,P597Fg048_P598Fg007,3,2,1,"[[True, 0, 3], [True, 0, 4]]"
P597Fg050_1_P597Fg071_0,P597Fg050_P597Fg071,2,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg051_1_P597Fg071_0,P597Fg051_P597Fg071,3,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg051_0_P598Fg005_0,P597Fg051_P598Fg005,6,2,1,"[[False, 0, 2], [False, 0, 3], [False, 1, 1]]"
P597Fg051_0_P598Fg007_1,P597Fg051_P598Fg007,8,3,1,"[[True, 0, 3], [True, 0, 4], [True, 1, 1]]"
P597Fg051_0_P598Fg014_0,P597Fg051_P598Fg014,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg051_0_P598Fg020_0,P597Fg051_P598Fg020,7,2,1,"[[False, 0, 3], [False, 1, 0], [False, 1, 1]]"
P597Fg051_0_P598Fg032_1,P597Fg051_P598Fg032,3,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg052_1_P597Fg071_0,P597Fg052_P597Fg071,5,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg052_0_P598Fg002_0,P597Fg052_P598Fg002,3,1,1,"[[False, 0, 8], [False, 0, 9]]"
P597Fg052_0_P598Fg007_0,P597Fg052_P598Fg007,5,2,1,"[[False, 0, 1], [False, 0, 3], [False, 0, 4]]"
P597Fg052_0_P598Fg009_1,P597Fg052_P598Fg009,4,3,1,"[[True, 0, 4], [True, 0, 5], [True, 0, 9]]"
P597Fg052_1_P598Fg010_1,P597Fg052_P598Fg010,4,2,1,"[[False, 0, 1], [False, 0, 2]]"
P597Fg052_0_P598Fg012_1,P597Fg052_P598Fg012,4,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg052_0_P598Fg014_0,P597Fg052_P598Fg014,3,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg052_0_P598Fg017_1,P597Fg052_P598Fg017,2,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg052_0_P598Fg030_1,P597Fg052_P598Fg030,5,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg053_1_P598Fg008_1,P597Fg053_P598Fg008,4,2,1,"[[False, 0, 5], [False, 1, 2], [False, 1, 3]]"
P597Fg054_1_P598Fg002_0,P597Fg054_P598Fg002,2,2,1,"[[True, 1, 8], [True, 1, 9]]"
P597Fg054_1_P598Fg007_1,P597Fg054_P598Fg007,7,2,1,"[[False, 1, 0], [False, 1, 4], [False, 1, 5]]"
P597Fg054_1_P598Fg009_0,P597Fg054_P598Fg009,4,2,1,"[[True, 1, 6], [True, 1, 7]]"
P597Fg054_1_P598Fg013_0,P597Fg054_P598Fg013,3,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg055_1_P598Fg012_1,P597Fg055_P598Fg012,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg056_1_P597Fg071_1,P597Fg056_P597Fg071,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg056_1_P598Fg001_1,P597Fg056_P598Fg001,4,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg056_1_P598Fg008_1,P597Fg056_P598Fg008,5,2,1,"[[False, 0, 0], [False, 0, 1], [False, 0, 4]]"
P597Fg056_1_P598Fg009_1,P597Fg056_P598Fg009,6,1,1,"[[False, 0, 3], [False, 0, 5], [False, 0, 8], [False, 0, 9]]"
P597Fg058_1_P597Fg071_1,P597Fg058_P597Fg071,4,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg058_1_P598Fg001_1,P597Fg058_P598Fg001,4,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg058_0_P598Fg002_0,P597Fg058_P598Fg002,2,1,1,"[[False, 0, 8], [False, 0, 9]]"
P597Fg058_0_P598Fg005_0,P597Fg058_P598Fg005,3,1,1,"[[False, 0, 2], [False, 0, 3]]"
P597Fg058_0_P598Fg007_0,P597Fg058_P598Fg007,7,2,1,"[[False, 0, 1], [False, 0, 3], [False, 0, 4]]"
P597Fg058_1_P598Fg008_1,P597Fg058_P598Fg008,4,2,1,"[[False, 0, 0], [False, 0, 1], [False, 0, 4]]"
P597Fg058_0_P598Fg009_1,P597Fg058_P598Fg009,7,3,1,"[[True, 0, 4], [True, 0, 5], [True, 0, 9]]"
P597Fg058_1_P598Fg009_1,P597Fg058_P598Fg009,7,1,1,"[[False, 0, 3], [False, 0, 5], [False, 0, 8], [False, 0, 9]]"
P597Fg058_1_P598Fg010_0,P597Fg058_P598Fg010,4,2,1,"[[True, 0, 1], [True, 0, 2]]"
P597Fg058_0_P598Fg012_1,P597Fg058_P598Fg012,3,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg058_0_P598Fg017_1,P597Fg058_P598Fg017,4,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg060_1_P597Fg071_0,P597Fg060_P597Fg071,5,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg060_1_P598Fg002_0,P597Fg060_P598Fg002,5,2,1,"[[True, 1, 8], [True, 1, 9]]"
P597Fg060_1_P598Fg003_1,P597Fg060_P598Fg003,7,1,1,"[[False, 0, 2], [False, 0, 3], [False, 2, 1]]"
P597Fg060_0_P598Fg006_1,P597Fg060_P598Fg006,12,6,1,"[[True, 0, 4], [True, 0, 5], [True, 1, 2], [True, 2, 2], [True, 2, 4], [True, 2, 5]]"
P597Fg060_1_P598Fg007_1,P597Fg060_P598Fg007,14,4,1,"[[False, 1, 0], [False, 1, 4], [False, 1, 5], [False, 2, 2], [False, 2, 3]]"
P597Fg060_1_P598Fg007_0,P597Fg060_P598Fg007,14,5,1,"[[True, 0, 2], [True, 1, 0], [True, 1, 4], [True, 1, 5], [True, 2, 3]]"
P597Fg060_0_P598Fg009_1,P597Fg060_P598Fg009,14,5,1,"[[True, 0, 2], [True, 0, 3], [True, 1, 6], [True, 2, 2], [True, 2, 3]]"
P597Fg060_0_P598Fg010_0,P597Fg060_P598Fg010,10,3,1,"[[False, 0, 0], [False, 0, 2], [False, 1, 2], [False, 2, 0]]"
P597Fg060_0_P598Fg032_1,P597Fg060_P598Fg032,5,2,1,"[[True, 0, 0], [True, 0, 1], [True, 2, 0]]"
P597Fg060_1_P598Fg035_0,P597Fg060_P598Fg035,10,2,1,"[[True, 1, 1], [True, 2, 1]]"
P597Fg064_0_P598Fg008_0,P597Fg064_P598Fg008,3,1,1,"[[False, 1, 4], [False, 1, 5]]"
P597Fg064_0_P598Fg009_1,P597Fg064_P598Fg009,3,3,1,"[[True, 1, 2], [True, 1, 3], [True, 1, 6]]"
P597Fg064_0_P598Fg015_0,P597Fg064_P598Fg015,4,2,1,"[[False, 1, 0], [False, 1, 2], [False, 1, 3]]"
P597Fg065_1_P597Fg071_0,P597Fg065_P597Fg071,2,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg066_1_P597Fg071_0,P597Fg066_P597Fg071,3,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg066_0_P598Fg012_0,P597Fg066_P598Fg012,4,2,1,"[[False, 0, 1], [False, 0, 2]]"
P597Fg066_0_P598Fg012_1,P597Fg066_P598Fg012,4,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg066_0_P598Fg020_0,P597Fg066_P598Fg020,3,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg066_0_P598Fg030_1,P597Fg066_P598Fg030,5,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg067_1_P597Fg069_0,P597Fg067_P597Fg069,2,2,1,"[[True, 0, 0], [True, 1, 0]]"
P597Fg067_1_P597Fg071_1,P597Fg067_P597Fg071,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg067_1_P598Fg001_1,P597Fg067_P598Fg001,5,3,1,"[[False, 0, 0], [False, 0, 1], [False, 0, 5], [False, 1, 5]]"
P597Fg067_0_P598Fg004_0,P597Fg067_P598Fg004,7,2,1,"[[False, 1, 1], [False, 1, 2]]"
P597Fg067_1_P598Fg005_1,P597Fg067_P598Fg005,6,1,1,"[[False, 0, 3], [False, 1, 3]]"
P597Fg067_1_P598Fg006_1,P597Fg067_P598Fg006,3,1,1,"[[False, 0, 5], [False, 1, 5]]"
P597Fg067_1_P598Fg007_1,P597Fg067_P598Fg007,12,4,1,"[[False, 0, 0], [False, 0, 4], [False, 0, 5], [False, 1, 0], [False, 1, 4], [False, 1, 5]]"
P597Fg067_1_P598Fg007_0,P597Fg067_P598Fg007,12,5,1,"[[True, 0, 0], [True, 0, 4], [True, 0, 5], [True, 1, 4], [True, 1, 5]]"
P597Fg067_1_P598Fg009_0,P597Fg067_P598Fg009,9,2,1,"[[True, 0, 6], [True, 1, 6]]"
P597Fg067_1_P598Fg012_0,P597Fg067_P598Fg012,4,2,1,"[[True, 0, 0], [True, 1, 0]]"
P597Fg067_1_P598Fg016_1,P597Fg067_P598Fg016,2,2,1,"[[False, 0, 0], [False, 1, 0]]"
P597Fg067_1_P598Fg017_0,P597Fg067_P598Fg017,4,2,1,"[[True, 0, 1], [True, 1, 1]]"
P597Fg067_1_P598Fg020_0,P597Fg067_P598Fg020,4,3,1,"[[True, 0, 0], [True, 0, 2], [True, 1, 0]]"
P597Fg067_1_P598Fg026_0,P597Fg067_P598Fg026,2,2,1,"[[True, 0, 0], [True, 1, 0]]"
P597Fg067_1_P598Fg027_1,P597Fg067_P598Fg027,4,2,1,"[[False, 0, 0], [False, 1, 0]]"
P597Fg067_1_P598Fg030_1,P597Fg067_P598Fg030,3,2,1,"[[False, 0, 0], [False, 1, 0]]"
P597Fg067_0_P598Fg032_1,P597Fg067_P598Fg032,3,2,1,"[[True, 1, 0], [True, 1, 1]]"
P597Fg067_1_P598Fg033_1,P597Fg067_P598Fg033,3,2,1,"[[False, 0, 0], [False, 1, 0]]"
P597Fg068_1_P598Fg009_1,P597Fg068_P598Fg009,5,2,1,"[[False, 0, 1], [False, 0, 2], [False, 0, 4], [False, 0, 6]]"
P597Fg069_1_P597Fg071_1,P597Fg069_P597Fg071,2,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg069_1_P598Fg001_1,P597Fg069_P598Fg001,3,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg069_0_P598Fg002_0,P597Fg069_P598Fg002,3,1,1,"[[False, 0, 8], [False, 0, 9]]"
P597Fg069_1_P598Fg008_1,P597Fg069_P598Fg008,4,2,1,"[[False, 0, 0], [False, 0, 1], [False, 0, 4]]"
P597Fg069_1_P598Fg009_1,P597Fg069_P598Fg009,5,1,1,"[[False, 0, 3], [False, 0, 5], [False, 0, 8], [False, 0, 9]]"
P597Fg069_1_P598Fg010_0,P597Fg069_P598Fg010,5,2,1,"[[True, 0, 1], [True, 0, 2]]"
P597Fg069_0_P598Fg012_1,P597Fg069_P598Fg012,4,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg069_0_P598Fg020_0,P597Fg069_P598Fg020,4,2,1,"[[False, 0, 0], [False, 0, 1]]"
P597Fg069_0_P598Fg030_1,P597Fg069_P598Fg030,4,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg069_0_P598Fg032_1,P597Fg069_P598Fg032,3,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg071_0_P598Fg001_1,P597Fg071_P598Fg001,7,3,1,"[[True, 1, 1], [True, 1, 2], [True, 1, 5]]"
P597Fg071_0_P598Fg002_0,P597Fg071_P598Fg002,4,1,1,"[[False, 0, 8], [False, 0, 9]]"
P597Fg071_1_P598Fg002_0,P597Fg071_P598Fg002,4,2,1,"[[True, 1, 8], [True, 1, 9]]"
P597Fg071_0_P598Fg004_0,P597Fg071_P598Fg004,7,2,1,"[[False, 1, 0], [False, 1, 1]]"
P597Fg071_1_P598Fg006_1,P597Fg071_P598Fg006,7,2,1,"[[False, 0, 6], [False, 1, 2], [False, 1, 3]]"
P597Fg071_1_P598Fg009_1,P597Fg071_P598Fg009,12,2,1,"[[False, 0, 3], [False, 0, 5], [False, 0, 8], [False, 0, 9], [False, 1, 7]]"
P597Fg071_0_P598Fg009_1,P597Fg071_P598Fg009,12,4,1,"[[True, 0, 5], [True, 0, 9], [True, 1, 2], [True, 1, 3]]"
P597Fg071_1_P598Fg009_0,P597Fg071_P598Fg009,12,2,1,"[[True, 1, 6], [True, 1, 7]]"
P597Fg071_1_P598Fg010_1,P597Fg071_P598Fg010,6,2,1,"[[False, 0, 1], [False, 0, 2]]"
P597Fg071_0_P598Fg012_1,P597Fg071_P598Fg012,7,3,1,"[[True, 0, 0], [True, 0, 1], [True, 1, 2]]"
P597Fg071_0_P598Fg012_0,P597Fg071_P598Fg012,7,2,1,"[[False, 0, 1], [False, 0, 2]]"
P597Fg071_0_P598Fg015_0,P597Fg071_P598Fg015,8,3,1,"[[False, 0, 1], [False, 1, 0], [False, 1, 2], [False, 1, 3]]"
P597Fg071_0_P598Fg017_1,P597Fg071_P598Fg017,3,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg071_0_P598Fg030_1,P597Fg071_P598Fg030,5,2,1,"[[True, 0, 0], [True, 0, 1]]"
P597Fg071_0_P598Fg035_1,P597Fg071_P598Fg035,4,2,1,"[[True, 1, 1], [True, 1, 2]]"
P597Fg072_1_P598Fg001_1,P597Fg072_P598Fg001,3,2,1,"[[False, 0, 0], [False, 0, 1], [False, 0, 5]]"
P597Fg072_1_P598Fg002_0,P597Fg072_P598Fg002,2,2,1,"[[True, 0, 8], [True, 0, 9]]"
P597Fg072_1_P598Fg007_0,P597Fg072_P598Fg007,6,3,1,"[[True, 0, 0], [True, 0, 4], [True, 0, 5]]"
P597Fg072_1_P598Fg007_1,P597Fg072_P598Fg007,6,2,1,"[[False, 0, 0], [False, 0, 4], [False, 0, 5]]"
P598Fg001_0_P598Fg002_0,P598Fg001_P598Fg002,9,1,1,"[[False, 1, 8], [False, 1, 9], [False, 4, 8]]"
P598Fg001_1_P598Fg004_1,P598Fg001_P598Fg004,8,2,1,"[[False, 1, 1], [False, 2, 1], [False, 5, 1]]"
P598Fg001_0_P598Fg005_0,P598Fg001_P598Fg005,8,1,1,"[[False, 1, 2], [False, 4, 2], [False, 4, 3]]"
P598Fg001_1_P598Fg005_0,P598Fg001_P598Fg005,8,2,1,"[[True, 1, 3], [True, 2, 3], [True, 5, 3]]"
P598Fg001_1_P598Fg006_1,P598Fg001_P598Fg006,8,1,1,"[[False, 1, 2], [False, 1, 3], [False, 2, 5]]"
P598Fg001_1_P598Fg007_1,P598Fg001_P598Fg007,20,4,1,"[[False, 1, 2], [False, 1, 3], [False, 2, 0], [False, 2, 4], [False, 2, 5], [False, 5, 0], [False, 5, 4], [False, 5, 5]]"
P598Fg001_0_P598Fg012_0,P598Fg001_P598Fg012,10,2,1,"[[False, 1, 1], [False, 1, 2], [False, 4, 2]]"
P598Fg001_0_P598Fg014_0,P598Fg001_P598Fg014,2,1,1,"[[False, 4, 0], [False, 4, 1]]"
P598Fg001_1_P598Fg015_1,P598Fg001_P598Fg015,4,1,1,"[[False, 1, 3], [False, 2, 3]]"
P598Fg001_0_P598Fg017_1,P598Fg001_P598Fg017,7,2,1,"[[True, 1, 0], [True, 1, 1], [True, 4, 1]]"
P598Fg001_0_P598Fg020_0,P598Fg001_P598Fg020,7,3,1,"[[False, 1, 0], [False, 1, 1], [False, 4, 3], [False, 5, 2]]"
P598Fg001_1_P598Fg022_1,P598Fg001_P598Fg022,4,2,1,"[[False, 1, 0], [False, 2, 0], [False, 5, 0]]"
P598Fg001_1_P598Fg024_0,P598Fg001_P598Fg024,4,2,1,"[[True, 1, 1], [True, 2, 1]]"
P598Fg001_0_P598Fg030_1,P598Fg001_P598Fg030,8,2,1,"[[True, 1, 0], [True, 1, 1]]"
P598Fg001_1_P598Fg032_1,P598Fg001_P598Fg032,4,2,1,"[[False, 1, 0], [False, 2, 0], [False, 5, 0]]"
P598Fg001_1_P598Fg033_1,P598Fg001_P598Fg033,4,3,1,"[[False, 1, 1], [False, 2, 0], [False, 2, 1], [False, 5, 0]]"
P598Fg002_0_P598Fg004_0,P598Fg002_P598Fg004,4,1,1,"[[False, 8, 0], [False, 8, 1]]"
P598Fg002_1_P598Fg007_1,P598Fg002_P598Fg007,10,1,1,"[[False, 9, 4], [False, 9, 5]]"
P598Fg002_1_P598Fg007_0,P598Fg002_P598Fg007,10,2,1,"[[True, 9, 0], [True, 9, 4], [True, 9, 5]]"
P598Fg002_1_P598Fg008_1,P598Fg002_P598Fg008,6,1,1,"[[False, 9, 0], [False, 9, 1], [False, 9, 4]]"
P598Fg002_1_P598Fg009_1,P598Fg002_P598Fg009,11,1,1,"[[False, 9, 3], [False, 9, 5], [False, 9, 8], [False, 9, 9]]"
P598Fg002_0_P598Fg009_1,P598Fg002_P598Fg009,11,3,1,"[[True, 8, 2], [True, 8, 3], [True, 9, 1], [True, 9, 6]]"
P598Fg002_1_P598Fg010_0,P598Fg002_P598Fg010,5,1,1,"[[True, 9, 1], [True, 9, 2]]"
P598Fg002_0_P598Fg015_0,P598Fg002_P598Fg015,6,1,1,"[[False, 8, 0], [False, 8, 2], [False, 8, 3]]"
P598Fg002_0_P598Fg034_1,P598Fg002_P598Fg034,3,1,1,"[[True, 8, 0], [True, 9, 0]]"
P598Fg002_0_P598Fg035_1,P598Fg002_P598Fg035,3,1,1,"[[True, 8, 1], [True, 8, 2]]"
P598Fg003_1_P598Fg006_1,P598Fg003_P598Fg006,6,1,1,"[[False, 1, 2], [False, 1, 3], [False, 3, 4]]"
P598Fg003_1_P598Fg007_1,P598Fg003_P598Fg007,6,1,1,"[[False, 1, 2], [False, 1, 3]]"
P598Fg003_0_P598Fg008_0,P598Fg003_P598Fg008,7,1,1,"[[False, 1, 4], [False, 1, 5]]"
P598Fg003_1_P598Fg008_1,P598Fg003_P598Fg008,7,1,1,"[[False, 2, 2], [False, 2, 3]]"
P598Fg003_0_P598Fg009_1,P598Fg003_P598Fg009,8,3,1,"[[True, 1, 2], [True, 1, 3], [True, 1, 6]]"
P598Fg003_1_P598Fg009_1,P598Fg003_P598Fg009,8,1,1,"[[False, 1, 7], [False, 3, 1], [False, 3, 2], [False, 3, 6]]"
P598Fg003_1_P598Fg013_1,P598Fg003_P598Fg013,4,2,1,"[[False, 1, 0], [False, 1, 1]]"
P598Fg003_0_P598Fg015_0,P598Fg003_P598Fg015,6,2,1,"[[False, 1, 0], [False, 1, 2], [False, 1, 3]]"
P598Fg003_1_P598Fg019_0,P598Fg003_P598Fg019,5,2,1,"[[True, 1, 1], [True, 1, 2]]"
P598Fg004_0_P598Fg006_1,P598Fg004_P598Fg006,4,3,1,"[[True, 1, 2], [True, 1, 4], [True, 1, 5]]"
P598Fg004_1_P598Fg007_0,P598Fg004_P598Fg007,11,2,1,"[[True, 2, 0], [True, 2, 4], [True, 2, 5]]"
P598Fg004_1_P598Fg007_1,P598Fg004_P598Fg007,11,1,1,"[[False, 2, 0], [False, 2, 4], [False, 2, 5]]"
P598Fg004_1_P598Fg008_1,P598Fg004_P598Fg008,8,2,1,"[[False, 1, 5], [False, 1, 6], [False, 2, 1], [False, 2, 4]]"
P598Fg004_0_P598Fg009_1,P598Fg004_P598Fg009,13,6,1,"[[True, 0, 0], [True, 0, 1], [True, 0, 6], [True, 1, 2], [True, 1, 3], [True, 2, 0]]"
P598Fg004_0_P598Fg035_1,P598Fg004_P598Fg035,3,2,1,"[[True, 1, 1], [True, 1, 2]]"
P598Fg005_0_P598Fg006_1,P598Fg005_P598Fg006,9,4,1,"[[True, 1, 4], [True, 1, 6], [True, 3, 2], [True, 3, 4], [True, 3, 5]]"
P598Fg005_1_P598Fg007_1,P598Fg005_P598Fg007,11,1,1,"[[False, 4, 2], [False, 4, 3]]"
P598Fg005_0_P598Fg009_1,P598Fg005_P598Fg009,9,5,1,"[[True, 1, 5], [True, 2, 0], [True, 2, 1], [True, 3, 2], [True, 3, 3]]"
P598Fg005_0_P598Fg012_1,P598Fg005_P598Fg012,9,2,1,"[[True, 1, 0], [True, 1, 1], [True, 3, 2]]"
P598Fg005_0_P598Fg020_0,P598Fg005_P598Fg020,5,2,1,"[[False, 1, 0], [False, 1, 1], [False, 3, 1]]"
P598Fg005_0_P598Fg030_1,P598Fg005_P598Fg030,4,2,1,"[[True, 1, 0], [True, 1, 1]]"
P598Fg005_0_P598Fg035_1,P598Fg005_P598Fg035,5,1,1,"[[True, 3, 1], [True, 3, 2]]"
P598Fg006_1_P598Fg007_0,P598Fg006_P598Fg007,12,2,1,"[[True, 2, 3], [True, 4, 0], [True, 4, 4], [True, 4, 5], [True, 6, 2]]"
P598Fg006_1_P598Fg007_1,P598Fg006_P598Fg007,12,2,1,"[[False, 2, 0], [False, 2, 3], [False, 4, 0], [False, 4, 4], [False, 4, 5], [False, 5, 2]]"
