P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg002-V-C01-R01-D12022013-T112400-ML638_1250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg003-V-C01-R01-D12022013-T114238-ML638_1000_2750.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg005-V-C01-R01-D12022013-T115957-ML638_500_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg011-V-C01-R01-D12022013-T125637-ML638_250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P589-Fg011-V-C01-R01-D12022013-T125637-ML638_750_750.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg055-V-C01-R01-D22012014-T100617-ML638_250_250.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P596-Fg081-V-C01-R01-D22012014-T141443-ML638_0_250.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg001-V-C01-R01-D30112014-T101313-ML638_0_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg003-V-C01-R01-D30112014-T103141-ML638_250_750.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg011-V-C01-R01-D30112014-T124252-ML638_0_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg018-V-C01-R01-D30112014-T140441-ML638_250_750.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg026-V-C01-R01-D30112014-T151604-ML638_0_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg046-V-C01-R01-D01122014-T113002-ML638_250_500.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg051-V-C01-R01-D01122014-T125556-ML638_250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg056-V-C01-R01-D01122014-T134220-ML638_0_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg060-V-C01-R01-D01122014-T141941-ML638_0_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P597-Fg060-V-C01-R01-D01122014-T141941-ML638_0_250.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_1250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_1250_1250.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg004-V-C01-R01-D07012014-T112202-ML638_250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg004-V-C01-R01-D07012014-T112202-ML638_500_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg005-V-C01-R01-D07012014-T113520-ML638_750_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_0_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_500_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_1000_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_1250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1500_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg012-V-C01-R01-D07012014-T131627-ML638_250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg012-V-C01-R01-D07012014-T131627-ML638_500_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg013-V-C01-R01-D07012014-T132450-ML638_250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg015-V-C01-R01-D07012014-T134050-ML638_500_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg015-V-C01-R01-D07012014-T134050-ML638_750_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg020-V-C01-R01-D07012014-T142020-ML638_500_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg020-V-C01-R01-D07012014-T142020-ML638_750_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P598-Fg035-V-C01-R01-D08012014-T114742-ML638_250_1250.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg002-V-C01-R01-D13022013-T140623-ML638_250_0.npy
P589-Fg001-V-C01-R01-D12022013-T111114-ML638_250_1000,P590-Fg003-V-C01-R01-D13022013-T141451-ML638_0_0.npy
